## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\social_stim\soc_002-[b3d6a544-86ff-41a2-94fd-602cf00fc08c]\soc_002-eye_data.idf
## Date:	14.03.2016 13:02:50
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4878                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	soc_002                                                                                                                                                                                                                                                         
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
1256936530	SMP	1	0	0	474.74	408.52	Faces_Pure_1_low.avi
1256969865	SMP	1	0	0	473.24	443.73	Faces_Pure_1_low.avi
1257003195	SMP	1	0	0	474.42	404.37	Faces_Pure_1_low.avi
1257036551	SMP	1	0	0	473.79	437.84	Faces_Pure_1_low.avi
1257069872	SMP	1	0	0	473.94	411.75	Faces_Pure_1_low.avi
1257103236	SMP	1	0	0	481.96	411.76	Faces_Pure_1_low.avi
1257136498	SMP	1	454.24	317.28	0	0	Faces_Pure_1_low.avi
1257169831	SMP	1	454.78	351.75	0	0	Faces_Pure_1_low.avi
1257203166	SMP	1	0	0	488.3	396.01	Faces_Pure_1_low.avi
1257236784	SMP	1	0	0	486.12	408.49	Faces_Pure_1_low.avi
1257269837	SMP	1	0	0	487.29	408.96	Faces_Pure_1_low.avi
1257303171	SMP	1	0	0	488.78	394.61	Faces_Pure_1_low.avi
1257336487	SMP	1	0	0	491.23	390.53	Faces_Pure_1_low.avi
1257369824	SMP	1	0	0	492.34	392.11	Faces_Pure_1_low.avi
1257403154	SMP	1	0	0	497.38	384.77	Faces_Pure_1_low.avi
1257436625	SMP	1	449.46	347.87	0	0	Faces_Pure_1_low.avi
1257469829	SMP	1	0	0	478.25	385.64	Faces_Pure_1_low.avi
1257503219	SMP	1	436.61	354.19	0	0	Faces_Pure_1_low.avi
1257536475	SMP	1	428.45	353.76	0	0	Faces_Pure_1_low.avi
1257569796	SMP	1	429.37	343.04	0	0	Faces_Pure_1_low.avi
1257603116	SMP	1	0	0	457.32	393.32	Faces_Pure_1_low.avi
1257636452	SMP	1	422.28	342.99	0	0	Faces_Pure_1_low.avi
1257669789	SMP	1	413.58	346.53	0	0	Faces_Pure_1_low.avi
1257703121	SMP	1	407.95	336.24	0	0	Faces_Pure_1_low.avi
1257736448	SMP	1	410.79	339.66	0	0	Faces_Pure_1_low.avi
1257769781	SMP	1	410.96	341.33	0	0	Faces_Pure_1_low.avi
1257803111	SMP	1	0	0	470.71	387.49	Faces_Pure_1_low.avi
1257836445	SMP	1	0	0	432.29	474.93	Faces_Pure_1_low.avi
1257869856	SMP	1	0	0	439.39	550.55	Faces_Pure_1_low.avi
1257903186	SMP	1	0	0	424.69	472.45	Faces_Pure_1_low.avi
1257936411	SMP	1	0	0	430.36	520.17	Faces_Pure_1_low.avi
1257969767	SMP	1	0	0	415.52	509.94	Faces_Pure_1_low.avi
1258003090	SMP	1	0	0	421.45	511	Faces_Pure_1_low.avi
1258036416	SMP	1	0	0	405.61	511.55	Faces_Pure_1_low.avi
1258069746	SMP	1	395.78	409.42	0	0	Faces_Pure_1_low.avi
1258103158	SMP	1	0	0	407.9	501.31	Faces_Pure_1_low.avi
1258136406	SMP	1	0	0	399.38	472.2	Faces_Pure_1_low.avi
1258169737	SMP	1	0	0	397.5	490.14	Faces_Pure_1_low.avi
1258203085	SMP	1	0	0	399.7	515.54	Faces_Pure_1_low.avi
1258236406	SMP	1	0	0	396.51	503.06	Faces_Pure_1_low.avi
1258269742	SMP	1	0	0	390.08	508.08	Faces_Pure_1_low.avi
1258303124	SMP	1	377.4	410.2	0	0	Faces_Pure_1_low.avi
1258336370	SMP	1	0	0	389.58	509.91	Faces_Pure_1_low.avi
1258369703	SMP	1	0	0	393.2	513.85	Faces_Pure_1_low.avi
1258403052	SMP	1	370.14	375.65	0	0	Faces_Pure_1_low.avi
1258436377	SMP	1	377.55	387.92	0	0	Faces_Pure_1_low.avi
1258469712	SMP	1	0	0	383.91	470.09	Faces_Pure_1_low.avi
1258503055	SMP	1	0	0	390.56	551.12	Faces_Pure_1_low.avi
1258536357	SMP	1	0	0	399.17	474.74	Faces_Pure_1_low.avi
1258569703	SMP	1	0	0	391.45	513.59	Faces_Pure_1_low.avi
1258603026	SMP	1	0	0	392.56	465.8	Faces_Pure_1_low.avi
1258636363	SMP	1	0	0	393.2	475.7	Faces_Pure_1_low.avi
1258669700	SMP	1	0	0	391.04	486.05	Faces_Pure_1_low.avi
1258703084	SMP	1	0	0	376.07	483.79	Faces_Pure_1_low.avi
1258736374	SMP	1	0	0	395.67	492.97	Faces_Pure_1_low.avi
1258769660	SMP	1	0	0	395.76	454.92	Faces_Pure_1_low.avi
1258802992	SMP	1	0	0	395.47	490.65	Faces_Pure_1_low.avi
1258836336	SMP	1	0	0	388.44	491.84	Faces_Pure_1_low.avi
1258869663	SMP	1	0	0	406.82	477.04	Faces_Pure_1_low.avi
1258903044	SMP	1	0	0	404.19	478.37	Faces_Pure_1_low.avi
1258936341	SMP	1	0	0	402.06	479.9	Faces_Pure_1_low.avi
1258969653	SMP	1	0	0	403.3	485.32	Faces_Pure_1_low.avi
1259002983	SMP	1	0	0	402.21	500.46	Faces_Pure_1_low.avi
1259036321	SMP	1	0	0	419.08	506.29	Faces_Pure_1_low.avi
1259069640	SMP	1	0	0	425.25	482.33	Faces_Pure_1_low.avi
1259102995	SMP	1	0	0	439.48	521.27	Faces_Pure_1_low.avi
1259136289	SMP	1	0	0	573.24	514.17	Faces_Pure_1_low.avi
1259169651	SMP	1	547.97	448.22	0	0	Faces_Pure_1_low.avi
1259202952	SMP	1	571.65	398.66	0	0	Faces_Pure_1_low.avi
1259236293	SMP	1	572.87	417.3	0	0	Faces_Pure_1_low.avi
1259269619	SMP	1	564.15	430.78	0	0	Faces_Pure_1_low.avi
1259302998	SMP	1	569.87	441.15	0	0	Faces_Pure_1_low.avi
1259336281	SMP	1	573.02	439.95	0	0	Faces_Pure_1_low.avi
1259369612	SMP	1	0	0	580.75	482.12	Faces_Pure_1_low.avi
1259402943	SMP	1	569.86	445.68	0	0	Faces_Pure_1_low.avi
1259436399	SMP	1	567.91	424.03	0	0	Faces_Pure_1_low.avi
1259469614	SMP	1	564.95	449.35	0	0	Faces_Pure_1_low.avi
1259503046	SMP	1	560.96	457.94	0	0	Faces_Pure_1_low.avi
1259536280	SMP	1	0	0	616.5	540.5	Faces_Pure_1_low.avi
1259569586	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1259602912	SMP	1	563.36	461.73	0	0	Faces_Pure_1_low.avi
1259636251	SMP	1	557.59	472.3	0	0	Faces_Pure_1_low.avi
1259669585	SMP	1	559.63	477.77	0	0	Faces_Pure_1_low.avi
1259702924	SMP	1	550.74	471.65	0	0	Faces_Pure_1_low.avi
1259736241	SMP	1	549.86	471.87	0	0	Faces_Pure_1_low.avi
1259769573	SMP	1	555.6	475.08	0	0	Faces_Pure_1_low.avi
1259802900	SMP	1	548.55	507.04	0	0	Faces_Pure_1_low.avi
1259836234	SMP	1	542.36	471.05	0	0	Faces_Pure_1_low.avi
1259869574	SMP	1	536.93	469.98	0	0	Faces_Pure_1_low.avi
1259902911	SMP	1	534.53	473.64	0	0	Faces_Pure_1_low.avi
1259936335	SMP	1	527.38	476.63	0	0	Faces_Pure_1_low.avi
1259969535	SMP	1	508.85	477.88	0	0	Faces_Pure_1_low.avi
1260002863	SMP	1	519.77	452.1	0	0	Faces_Pure_1_low.avi
1260036213	SMP	1	511.27	467.63	0	0	Faces_Pure_1_low.avi
1260069538	SMP	1	515.53	463.89	0	0	Faces_Pure_1_low.avi
1260102872	SMP	1	513.94	476.8	0	0	Faces_Pure_1_low.avi
1260136198	SMP	1	506.99	460.13	0	0	Faces_Pure_1_low.avi
1260169530	SMP	1	506.17	370.33	0	0	Faces_Pure_1_low.avi
1260202862	SMP	1	504.12	386.64	0	0	Faces_Pure_1_low.avi
1260236198	SMP	1	497.86	402.67	0	0	Faces_Pure_1_low.avi
1260269552	SMP	1	496.78	444.98	0	0	Faces_Pure_1_low.avi
1260302867	SMP	1	494.91	437.35	0	0	Faces_Pure_1_low.avi
1260336159	SMP	1	489.1	468.73	0	0	Faces_Pure_1_low.avi
1260369497	SMP	1	495.48	398.2	0	0	Faces_Pure_1_low.avi
1260402868	SMP	1	492.55	469.73	0	0	Faces_Pure_1_low.avi
1260436156	SMP	1	483.91	445.72	0	0	Faces_Pure_1_low.avi
1260469489	SMP	1	486.79	471.45	0	0	Faces_Pure_1_low.avi
1260502837	SMP	1	0	0	558.19	505.04	Faces_Pure_1_low.avi
1260536156	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1260569489	SMP	1	0	0	632.65	456.77	Faces_Pure_1_low.avi
1260602820	SMP	1	0	0	644.06	581.27	Faces_Pure_1_low.avi
1260636152	SMP	1	0	0	627.76	459.32	Faces_Pure_1_low.avi
1260669487	SMP	1	541.33	394.41	0	0	Faces_Pure_1_low.avi
1260702827	SMP	1	553.41	391.91	0	0	Faces_Pure_1_low.avi
1260736123	SMP	1	569.4	369.77	0	0	Faces_Pure_1_low.avi
1260769456	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1260802785	SMP	1	0	0	628.45	476.79	Faces_Pure_1_low.avi
1260836114	SMP	1	0	0	598.55	447.79	Faces_Pure_1_low.avi
1260869454	SMP	1	0	0	596.01	450.78	Faces_Pure_1_low.avi
1260902875	SMP	1	568.07	391.42	0	0	Faces_Pure_1_low.avi
1260936119	SMP	1	549.31	389.6	0	0	Faces_Pure_1_low.avi
1260969447	SMP	1	0	0	601.43	549.84	Faces_Pure_1_low.avi
1261002809	SMP	1	541.48	394.86	0	0	Faces_Pure_1_low.avi
1261036111	SMP	1	536.57	373.36	0	0	Faces_Pure_1_low.avi
1261069444	SMP	1	495.56	386.75	0	0	Faces_Pure_1_low.avi
1261102784	SMP	1	484.82	378.65	0	0	Faces_Pure_1_low.avi
1261136078	SMP	1	491.84	349.62	0	0	Faces_Pure_1_low.avi
1261169405	SMP	1	475.56	360.71	0	0	Faces_Pure_1_low.avi
1261202737	SMP	1	481.96	340.32	0	0	Faces_Pure_1_low.avi
1261236087	SMP	1	468.3	386.55	0	0	Faces_Pure_1_low.avi
1261269432	SMP	1	471.12	321.91	0	0	Faces_Pure_1_low.avi
1261302773	SMP	1	458.72	362.45	0	0	Faces_Pure_1_low.avi
1261336067	SMP	1	450.32	369.15	0	0	Faces_Pure_1_low.avi
1261369407	SMP	1	447.37	346.08	0	0	Faces_Pure_1_low.avi
1261402774	SMP	1	449.75	323.22	0	0	Faces_Pure_1_low.avi
1261436072	SMP	1	445.7	341.66	0	0	Faces_Pure_1_low.avi
1261469403	SMP	1	440.12	347.15	0	0	Faces_Pure_1_low.avi
1261502749	SMP	1	0	0	474.59	288.38	Faces_Pure_1_low.avi
1261536030	SMP	1	0	0	476.31	305.35	Faces_Pure_1_low.avi
1261569370	SMP	1	0	0	471.83	332.52	Faces_Pure_1_low.avi
1261602702	SMP	1	0	0	469.14	353.89	Faces_Pure_1_low.avi
1261636040	SMP	1	452.1	343.73	0	0	Faces_Pure_1_low.avi
1261669375	SMP	1	0	0	477.26	380.82	Faces_Pure_1_low.avi
1261702730	SMP	1	449.33	338.02	0	0	Faces_Pure_1_low.avi
1261736028	SMP	1	0	0	491.67	360.27	Faces_Pure_1_low.avi
1261769366	SMP	1	0	0	489.94	405.81	Faces_Pure_1_low.avi
1261802700	SMP	1	450.47	352.49	0	0	Faces_Pure_1_low.avi
1261836029	SMP	1	461.69	353.66	0	0	Faces_Pure_1_low.avi
1261869364	SMP	1	454.27	354.02	0	0	Faces_Pure_1_low.avi
1261902806	SMP	1	0	0	481.67	389.77	Faces_Pure_1_low.avi
1261936053	SMP	1	433.8	527.55	0	0	Faces_Pure_1_low.avi
1261969328	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1262002687	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1262035988	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1262069337	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1262102666	SMP	1	418.71	366.8	0	0	Faces_Pure_1_low.avi
1262135983	SMP	1	382.33	363.25	0	0	Faces_Pure_1_low.avi
1262169324	SMP	1	0	0	473.98	408.2	Faces_Pure_1_low.avi
1262202657	SMP	1	415.32	358.02	0	0	Faces_Pure_1_low.avi
1262236061	SMP	1	0	0	462.08	427.92	Faces_Pure_1_low.avi
1262269325	SMP	1	0	0	459.19	427.54	Faces_Pure_1_low.avi
1262302701	SMP	1	0	0	453.46	424.66	Faces_Pure_1_low.avi
1262335955	SMP	1	0	0	453.62	424.03	Faces_Pure_1_low.avi
1262369289	SMP	1	0	0	456.43	407.9	Faces_Pure_1_low.avi
1262402683	SMP	1	0	0	450.42	421.38	Faces_Pure_1_low.avi
1262435977	SMP	1	443.35	363.65	0	0	Faces_Pure_1_low.avi
1262469288	SMP	1	431	361.38	0	0	Faces_Pure_1_low.avi
1262502640	SMP	1	0	0	449.39	426.82	Faces_Pure_1_low.avi
1262535946	SMP	1	433.35	372.13	0	0	Faces_Pure_1_low.avi
1262569284	SMP	1	432.88	366.29	0	0	Faces_Pure_1_low.avi
1262602608	SMP	1	431.19	359.89	0	0	Faces_Pure_1_low.avi
1262635948	SMP	1	424.58	349.77	0	0	Faces_Pure_1_low.avi
1262669277	SMP	1	0	0	459.22	429.12	Faces_Pure_1_low.avi
1262702627	SMP	1	423.83	343.7	0	0	Faces_Pure_1_low.avi
1262735908	SMP	1	0	0	459.4	424.31	Faces_Pure_1_low.avi
1262769242	SMP	1	0	0	448.04	428.71	Faces_Pure_1_low.avi
1262802578	SMP	1	0	0	462.64	462.57	Faces_Pure_1_low.avi
1262835907	SMP	1	0	0	456.16	437.43	Faces_Pure_1_low.avi
1262869238	SMP	1	427.01	369.75	0	0	Faces_Pure_1_low.avi
1262902606	SMP	1	0	0	451.17	427.39	Faces_Pure_1_low.avi
1262935906	SMP	1	0	0	458.18	433.17	Faces_Pure_1_low.avi
1262969240	SMP	1	0	0	466.32	437.72	Faces_Pure_1_low.avi
1263002570	SMP	1	0	0	454.1	449.84	Faces_Pure_1_low.avi
1263035899	SMP	1	0	0	452.4	421.7	Faces_Pure_1_low.avi
1263069229	SMP	1	0	0	455.34	419.13	Faces_Pure_1_low.avi
1263102577	SMP	1	428.47	338.16	0	0	Faces_Pure_1_low.avi
1263135861	SMP	1	0	0	452.9	415.62	Faces_Pure_1_low.avi
1263169198	SMP	1	0	0	449.25	391.26	Faces_Pure_1_low.avi
1263202529	SMP	1	0	0	457.14	397.01	Faces_Pure_1_low.avi
1263235874	SMP	1	0	0	453.04	438.86	Faces_Pure_1_low.avi
1263269210	SMP	1	0	0	452.51	405.48	Faces_Pure_1_low.avi
1263302551	SMP	1	0	0	457.69	388.33	Faces_Pure_1_low.avi
1263335866	SMP	1	0	0	455.34	397.37	Faces_Pure_1_low.avi
1263369193	SMP	1	0	0	456.04	388.11	Faces_Pure_1_low.avi
1263402525	SMP	1	0	0	462.56	384.7	Faces_Pure_1_low.avi
1263435910	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1263469196	SMP	1	431.11	293.21	0	0	Faces_Pure_1_low.avi
1263502608	SMP	1	439.66	305.88	0	0	Faces_Pure_1_low.avi
1263535824	SMP	1	0	0	468.61	378.98	Faces_Pure_1_low.avi
1263569156	SMP	1	436.16	302.11	0	0	Faces_Pure_1_low.avi
1263602490	SMP	1	441.51	309.65	0	0	Faces_Pure_1_low.avi
1263635867	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1263669164	SMP	1	450.71	310.92	0	0	Faces_Pure_1_low.avi
1263702551	SMP	1	454.37	340.89	0	0	Faces_Pure_1_low.avi
1263735817	SMP	1	448.49	370.26	0	0	Faces_Pure_1_low.avi
1263769151	SMP	1	456.15	329.89	0	0	Faces_Pure_1_low.avi
1263802484	SMP	1	0	0	488.55	397.21	Faces_Pure_1_low.avi
1263835817	SMP	1	0	0	481.34	410.8	Faces_Pure_1_low.avi
1263869156	SMP	1	473.12	355.75	0	0	Faces_Pure_1_low.avi
1263902879	SMP	1	0	0	488.1	462.82	Faces_Pure_1_low.avi
1263935789	SMP	1	0	0	507.95	443.68	Faces_Pure_1_low.avi
1263969110	SMP	1	0	0	510.76	450.96	Faces_Pure_1_low.avi
1264002450	SMP	1	498.1	525.85	0	0	Faces_Pure_1_low.avi
1264035783	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1264069115	SMP	1	484.53	543.1	0	0	Faces_Pure_1_low.avi
1264102511	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1264135781	SMP	1	514.64	528.82	0	0	Faces_Pure_1_low.avi
1264169104	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1264202446	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1264235772	SMP	1	481.59	535.05	0	0	Faces_Pure_1_low.avi
1264269114	SMP	1	494.17	493.71	0	0	Faces_Pure_1_low.avi
1264302443	SMP	1	498.22	501.81	0	0	Faces_Pure_1_low.avi
1264335737	SMP	1	498.04	517.6	0	0	Faces_Pure_1_low.avi
1264369072	SMP	1	0	0	525.93	593.55	Faces_Pure_1_low.avi
1264402439	SMP	1	499.74	523.92	0	0	Faces_Pure_1_low.avi
1264435742	SMP	1	514.1	522.51	0	0	Faces_Pure_1_low.avi
1264469078	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1264502435	SMP	1	634.59	376.26	0	0	Faces_Pure_1_low.avi
1264535733	SMP	1	648.53	346.53	0	0	Faces_Pure_1_low.avi
1264569076	SMP	1	650.37	290.78	0	0	Faces_Pure_1_low.avi
1264602408	SMP	1	0	0	645.95	370.39	Faces_Pure_1_low.avi
1264635731	SMP	1	646.86	308.09	0	0	Faces_Pure_1_low.avi
1264669074	SMP	1	642.87	304.64	0	0	Faces_Pure_1_low.avi
1264702514	SMP	1	0	0	650.69	370.95	Faces_Pure_1_low.avi
1264735790	SMP	1	637.22	320.8	0	0	Faces_Pure_1_low.avi
1264769038	SMP	1	0	0	643.89	370.1	Faces_Pure_1_low.avi
1264802378	SMP	1	0	0	633.66	347.15	Faces_Pure_1_low.avi
1264835700	SMP	1	0	0	643.66	295.31	Faces_Pure_1_low.avi
1264869031	SMP	1	0	0	637.82	340.26	Faces_Pure_1_low.avi
1264902676	SMP	1	0	0	632.96	337.57	Faces_Pure_1_low.avi
1264935701	SMP	1	622.91	309.48	0	0	Faces_Pure_1_low.avi
1264969028	SMP	1	0	0	631.01	341.62	Faces_Pure_1_low.avi
1265002356	SMP	1	0	0	630.06	354.34	Faces_Pure_1_low.avi
1265035696	SMP	1	0	0	612.36	342.83	Faces_Pure_1_low.avi
1265069030	SMP	1	0	0	626.61	322.4	Faces_Pure_1_low.avi
1265102366	SMP	1	0	0	633.52	346.62	Faces_Pure_1_low.avi
1265135659	SMP	1	0	0	601.44	343.91	Faces_Pure_1_low.avi
1265168985	SMP	1	0	0	596.9	321.95	Faces_Pure_1_low.avi
1265202323	SMP	1	0	0	586.39	322.64	Faces_Pure_1_low.avi
1265235660	SMP	1	0	0	604.87	376.68	Faces_Pure_1_low.avi
1265268999	SMP	1	0	0	592.52	320.83	Faces_Pure_1_low.avi
1265302388	SMP	1	0	0	594.43	337.33	Faces_Pure_1_low.avi
1265335653	SMP	1	0	0	588.32	395.81	Faces_Pure_1_low.avi
1265368993	SMP	1	0	0	577.72	374.09	Faces_Pure_1_low.avi
1265402322	SMP	1	0	0	581.24	315.85	Faces_Pure_1_low.avi
1265435650	SMP	1	0	0	580.46	371.18	Faces_Pure_1_low.avi
1265468989	SMP	1	0	0	569.89	331.23	Faces_Pure_1_low.avi
1265502504	SMP	1	519.83	335	0	0	Faces_Pure_1_low.avi
1265535615	SMP	1	515.45	312.59	0	0	Faces_Pure_1_low.avi
1265568947	SMP	1	0	0	560.11	345.18	Faces_Pure_1_low.avi
1265602281	SMP	1	0	0	535.83	358.96	Faces_Pure_1_low.avi
1265635610	SMP	1	0	0	542.61	343.51	Faces_Pure_1_low.avi
1265668952	SMP	1	0	0	547.32	357.16	Faces_Pure_1_low.avi
1265702306	SMP	1	0	0	529.77	375.13	Faces_Pure_1_low.avi
1265735614	SMP	1	0	0	507.58	408.45	Faces_Pure_1_low.avi
1265768951	SMP	1	0	0	502.15	376.8	Faces_Pure_1_low.avi
1265802280	SMP	1	480.57	336.33	0	0	Faces_Pure_1_low.avi
1265835602	SMP	1	471.72	319.85	0	0	Faces_Pure_1_low.avi
1265868941	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1265902286	SMP	1	468.79	324.85	0	0	Faces_Pure_1_low.avi
1265935573	SMP	1	463.91	310.02	0	0	Faces_Pure_1_low.avi
1265968909	SMP	1	0	0	507.17	385.83	Faces_Pure_1_low.avi
1266002232	SMP	1	0	0	497.27	388.99	Faces_Pure_1_low.avi
1266035567	SMP	1	0	0	480.13	401.04	Faces_Pure_1_low.avi
1266068908	SMP	1	0	0	510.68	409.83	Faces_Pure_1_low.avi
1266102277	SMP	1	457.01	320.03	0	0	Faces_Pure_1_low.avi
1266135614	SMP	1	0	0	487.17	385.71	Faces_Pure_1_low.avi
1266168901	SMP	1	0	0	497.6	404.97	Faces_Pure_1_low.avi
1266202276	SMP	1	0	0	487.59	410.23	Faces_Pure_1_low.avi
1266235569	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1266268907	SMP	1	0	0	510.12	428.05	Faces_Pure_1_low.avi
1266302257	SMP	1	0	0	499.05	425.35	Faces_Pure_1_low.avi
1266335530	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1266368859	SMP	1	0	0	507.84	432.45	Faces_Pure_1_low.avi
1266402195	SMP	1	0	0	522.24	467.19	Faces_Pure_1_low.avi
1266435529	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1266468862	SMP	1	0	0	524.18	480.02	Faces_Pure_1_low.avi
1266502266	SMP	1	0	0	535.96	460.92	Faces_Pure_1_low.avi
1266535528	SMP	1	0	0	526.76	473.6	Faces_Pure_1_low.avi
1266568861	SMP	1	484.61	374.98	0	0	Faces_Pure_1_low.avi
1266602190	SMP	1	481.9	380.56	0	0	Faces_Pure_1_low.avi
1266635524	SMP	1	438.3	331.74	0	0	Faces_Pure_1_low.avi
1266668863	SMP	1	413.45	334.06	0	0	Faces_Pure_1_low.avi
1266702178	SMP	1	421.13	327.11	0	0	Faces_Pure_1_low.avi
1266735490	SMP	1	0	0	400.57	311.24	Faces_Pure_1_low.avi
1266768820	SMP	1	0	0	399.89	344.97	Faces_Pure_1_low.avi
1266802212	SMP	1	0	0	396.04	432.79	Faces_Pure_1_low.avi
1266835482	SMP	1	418.54	321.74	0	0	Faces_Pure_1_low.avi
1266868823	SMP	1	0	0	400.49	354.13	Faces_Pure_1_low.avi
1266902163	SMP	1	402.52	324.58	0	0	Faces_Pure_1_low.avi
1266935498	SMP	1	0	0	390.47	332.68	Faces_Pure_1_low.avi
1266968832	SMP	1	0	0	385.11	318.85	Faces_Pure_1_low.avi
1267002173	SMP	1	377.24	318.45	0	0	Faces_Pure_1_low.avi
1267035490	SMP	1	0	0	381	318.24	Faces_Pure_1_low.avi
1267068822	SMP	1	0	0	371.66	314.18	Faces_Pure_1_low.avi
1267102153	SMP	1	0	0	378.71	321.86	Faces_Pure_1_low.avi
1267135448	SMP	1	0	0	370.09	309.08	Faces_Pure_1_low.avi
1267168779	SMP	1	353.49	312.16	0	0	Faces_Pure_1_low.avi
1267202112	SMP	1	370.87	312.49	0	0	Faces_Pure_1_low.avi
1267235441	SMP	1	360.33	320.92	0	0	Faces_Pure_1_low.avi
1267268781	SMP	1	0	0	364.9	311.56	Faces_Pure_1_low.avi
1267302131	SMP	1	0	0	378.26	328.66	Faces_Pure_1_low.avi
1267335446	SMP	1	368.12	319.18	0	0	Faces_Pure_1_low.avi
1267368775	SMP	1	0	0	371.49	314.54	Faces_Pure_1_low.avi
1267402104	SMP	1	0	0	374.79	318.42	Faces_Pure_1_low.avi
1267435436	SMP	1	0	0	368.24	330.97	Faces_Pure_1_low.avi
1267468773	SMP	1	0	0	374.17	309.8	Faces_Pure_1_low.avi
1267502364	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1267535407	SMP	1	0	0	371.25	315.64	Faces_Pure_1_low.avi
1267568743	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1267602053	SMP	1	0	0	0	0	Faces_Pure_1_low.avi
1268202030	SMP	1	0	0	0	0	Faces_Plus_3_low.avi
1268235363	SMP	1	0	0	504.15	476.15	Faces_Plus_3_low.avi
1268268691	SMP	1	0	0	518.1	431.84	Faces_Plus_3_low.avi
1268302052	SMP	1	0	0	512.44	442.48	Faces_Plus_3_low.avi
1268335318	SMP	1	0	0	513.53	439.11	Faces_Plus_3_low.avi
1268368657	SMP	1	0	0	514.09	417.23	Faces_Plus_3_low.avi
1268401986	SMP	1	0	0	516.61	445.11	Faces_Plus_3_low.avi
1268435371	SMP	1	0	0	509.9	422.45	Faces_Plus_3_low.avi
1268468659	SMP	1	0	0	0	0	Faces_Plus_3_low.avi
1268502012	SMP	1	0	0	519.8	430.02	Faces_Plus_3_low.avi
1268535311	SMP	1	0	0	503.27	431.77	Faces_Plus_3_low.avi
1268568651	SMP	1	0	0	503.83	448.07	Faces_Plus_3_low.avi
1268601977	SMP	1	0	0	515.06	452.75	Faces_Plus_3_low.avi
1268635323	SMP	1	0	0	511.09	453.36	Faces_Plus_3_low.avi
1268668659	SMP	1	0	0	513.63	473.64	Faces_Plus_3_low.avi
1268701988	SMP	1	0	0	511.46	481.51	Faces_Plus_3_low.avi
1268735340	SMP	1	0	0	517.43	468.56	Faces_Plus_3_low.avi
1268768612	SMP	1	0	0	510.56	483.27	Faces_Plus_3_low.avi
1268801946	SMP	1	0	0	0	0	Faces_Plus_3_low.avi
1268835290	SMP	1	0	0	0	0	Faces_Plus_3_low.avi
1268868611	SMP	1	0	0	508.99	481.93	Faces_Plus_3_low.avi
1268901973	SMP	1	0	0	509.93	495.42	Faces_Plus_3_low.avi
1268935271	SMP	1	0	0	508.93	477.73	Faces_Plus_3_low.avi
1268968621	SMP	1	0	0	511.28	487.44	Faces_Plus_3_low.avi
1269001945	SMP	1	0	0	514.94	482.41	Faces_Plus_3_low.avi
1269035268	SMP	1	0	0	512.63	476.87	Faces_Plus_3_low.avi
1269068615	SMP	1	0	0	505.98	480.95	Faces_Plus_3_low.avi
1269101951	SMP	1	0	0	494.95	465.62	Faces_Plus_3_low.avi
1269135237	SMP	1	487.63	333.69	0	0	Faces_Plus_3_low.avi
1269168566	SMP	1	0	0	506.62	478.42	Faces_Plus_3_low.avi
1269201905	SMP	1	0	0	500.2	480.45	Faces_Plus_3_low.avi
1269235309	SMP	1	0	0	501.97	481.81	Faces_Plus_3_low.avi
1269268571	SMP	1	0	0	499.35	489.85	Faces_Plus_3_low.avi
